"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.277479259E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
4.279782332E0,-2.137965523E-3,1.527118147E-3,1.679830020E-3,3.118463614E-3
4.282085405E0,-2.137965523E-3,-2.137965523E-3,-7.635590737E-4,3.118463662E-3
4.284388478E0,-3.359660041E-3,-2.137965523E-3,4.581354442E-4,4.008503493E-3
4.286691551E0,-7.635590737E-4,3.054236295E-4,1.679830020E-3,1.870330171E-3
4.288994624E0,4.581354442E-4,1.527118147E-3,4.581354442E-4,1.658874922E-3
4.291297696E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
4.293600769E0,1.679830020E-3,-2.137965523E-3,4.581354442E-4,2.757283728E-3
4.295903842E0,1.679830020E-3,1.527118147E-3,4.581354442E-4,2.315989382E-3
4.298206915E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
4.300509988E0,4.581354442E-4,2.748812549E-3,4.581354442E-4,2.824136434E-3
4.302813061E0,-7.635590737E-4,1.527118147E-3,1.679830020E-3,2.395191264E-3
4.305116134E0,1.679830020E-3,3.054236295E-4,1.679830020E-3,2.395191305E-3
4.307419207E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
4.309722280E0,1.679830020E-3,-9.162708884E-4,4.581354442E-4,1.967554147E-3
4.312029676E0,4.581354442E-4,-9.162708884E-4,1.679830020E-3,1.967554147E-3
4.314328478E0,-7.635590737E-4,-9.162708884E-4,1.679830020E-3,2.060195063E-3
4.316631551E0,-7.635590737E-4,-9.162708884E-4,1.679830020E-3,2.060195063E-3
4.318934624E0,4.581354442E-4,3.054236295E-4,1.679830020E-3,1.767767116E-3
4.321237696E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
4.323540769E0,-1.985253533E-3,3.054236295E-4,1.679830020E-3,2.618462160E-3
4.325843842E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
4.328146915E0,-1.985253533E-3,3.054236295E-4,1.679830020E-3,2.618462160E-3
4.330449988E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
4.332753061E0,1.679830020E-3,1.527118147E-3,4.581354442E-4,2.315989382E-3
4.335056134E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
4.337359207E0,1.679830020E-3,-9.162708884E-4,1.679830020E-3,2.546214864E-3
4.339662280E0,4.581354442E-4,-9.162708884E-4,2.901524538E-3,3.077057860E-3
4.341965353E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
4.344268426E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
4.346571499E0,-7.635590737E-4,-9.162708884E-4,-7.635590737E-4,1.416191110E-3
4.348874624E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
4.351177696E0,1.679830020E-3,-9.162708884E-4,4.581354442E-4,1.967554147E-3
4.353480769E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
4.355783842E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
4.358086915E0,-7.635590737E-4,1.527118147E-3,-7.635590737E-4,1.870330119E-3
4.360389988E0,-7.635590737E-4,1.527118147E-3,4.581354442E-4,1.767767061E-3
4.362693061E0,1.679830020E-3,3.054236295E-4,-1.985253533E-3,2.618462160E-3
4.364996134E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
4.367299207E0,4.581354442E-4,-2.137965523E-3,4.581354442E-4,2.233981367E-3
4.369602280E0,1.679830020E-3,3.054236295E-4,4.581354442E-4,1.767767116E-3
4.371905353E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
4.374208426E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
4.376511499E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
4.378814571E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
4.381117644E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
4.383420717E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
4.385723790E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
4.388026863E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
4.390329936E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
4.392633061E0,-7.635590737E-4,-2.137965523E-3,-7.635590737E-4,2.395191327E-3
4.394936134E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
4.397239207E0,1.679830020E-3,3.054236295E-4,-7.635590737E-4,1.870330171E-3
4.399542280E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
4.401845353E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
4.404148426E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
4.406451499E0,-7.635590737E-4,-2.137965523E-3,-7.635590737E-4,2.395191327E-3
4.408754571E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
4.411057644E0,4.581354442E-4,-2.137965523E-3,-7.635590737E-4,2.315989447E-3
4.413360717E0,4.581354442E-4,-2.137965523E-3,-7.635590737E-4,2.315989447E-3
4.415663790E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
4.417966863E0,-1.985253533E-3,3.970507067E-3,4.581354442E-4,4.462739746E-3
4.420269936E0,1.679830020E-3,3.054236295E-4,4.581354442E-4,1.767767116E-3
4.422573009E0,1.679830020E-3,-9.162708884E-4,-7.635590737E-4,2.060195063E-3
4.424876082E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
4.427179155E0,1.679830020E-3,1.527118147E-3,-1.985253533E-3,3.015816693E-3
4.429482228E0,1.679830020E-3,-9.162708884E-4,-1.985253533E-3,2.757283596E-3
4.431785353E0,1.679830020E-3,3.054236295E-4,1.679830020E-3,2.395191305E-3
4.434088426E0,4.581354442E-4,3.054236295E-4,1.679830020E-3,1.767767116E-3
4.436391499E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
4.438694571E0,4.581354442E-4,-2.137965523E-3,4.581354442E-4,2.233981367E-3
4.440997644E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
4.443300717E0,4.581354442E-4,-2.137965523E-3,-7.635590737E-4,2.315989447E-3
4.445603790E0,1.679830020E-3,-2.137965523E-3,1.679830020E-3,3.196021647E-3
4.447906863E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
4.450209936E0,4.581354442E-4,1.527118147E-3,1.679830020E-3,2.315989382E-3
4.452513009E0,4.581354442E-4,3.054236295E-4,1.679830020E-3,1.767767116E-3
4.454816082E0,4.581354442E-4,3.054236295E-4,1.679830020E-3,1.767767116E-3
4.457119155E0,4.581354442E-4,-9.162708884E-4,1.679830020E-3,1.967554147E-3
4.459422228E0,4.581354442E-4,-2.137965523E-3,1.679830020E-3,2.757283728E-3
4.461725301E0,1.679830020E-3,3.054236295E-4,-7.635590737E-4,1.870330171E-3
4.464028374E0,1.679830020E-3,1.527118147E-3,4.581354442E-4,2.315989382E-3
4.466331446E0,1.679830020E-3,-9.162708884E-4,1.679830020E-3,2.546214864E-3
4.468634519E0,-7.635590737E-4,1.527118147E-3,4.581354442E-4,1.767767061E-3
4.470937592E0,-7.635590737E-4,3.054236295E-4,2.901524538E-3,3.015816755E-3
4.473240717E0,4.581354442E-4,-9.162708884E-4,1.679830020E-3,1.967554147E-3
4.475543790E0,-7.635590737E-4,-2.137965523E-3,-7.635590737E-4,2.395191327E-3
4.477846863E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
4.480149936E0,4.581354442E-4,-2.137965523E-3,4.581354442E-4,2.233981367E-3
4.482453009E0,1.679830020E-3,3.054236295E-4,4.581354442E-4,1.767767116E-3
4.484756082E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
4.487059155E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
4.489362228E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
4.491665301E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
4.493968374E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
4.496271446E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
4.498574519E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
4.500877592E0,4.581354442E-4,-2.137965523E-3,1.679830020E-3,2.757283728E-3
4.503180665E0,4.581354442E-4,3.054236295E-4,-1.985253533E-3,2.060194959E-3
4.505483738E0,-1.985253533E-3,1.527118147E-3,-7.635590737E-4,2.618462122E-3
4.507786811E0,-1.985253533E-3,-9.162708884E-4,-1.985253533E-3,2.953305864E-3
4.510089936E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
4.512393009E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
4.514696082E0,-1.985253533E-3,1.527118147E-3,4.581354442E-4,2.546214742E-3
4.516999155E0,4.581354442E-4,1.527118147E-3,-7.635590737E-4,1.767767061E-3
4.519302228E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
4.521605301E0,-7.635590737E-4,3.054236295E-4,-1.985253533E-3,2.148845654E-3
4.523908374E0,-7.635590737E-4,1.527118147E-3,-7.635590737E-4,1.870330119E-3
4.526211446E0,-7.635590737E-4,1.527118147E-3,-7.635590737E-4,1.870330119E-3
4.528514519E0,-7.635590737E-4,1.527118147E-3,4.581354442E-4,1.767767061E-3
4.530817592E0,-1.985253533E-3,3.054236295E-4,-1.985253533E-3,2.824136466E-3
4.533120665E0,4.581354442E-4,1.527118147E-3,-7.635590737E-4,1.767767061E-3
4.535423738E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
4.537726811E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
4.540029884E0,4.581354442E-4,3.054236295E-4,1.679830020E-3,1.767767116E-3
4.542332957E0,4.581354442E-4,3.054236295E-4,2.901524538E-3,2.953305999E-3
4.544636030E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
4.546939103E0,-7.635590737E-4,2.748812549E-3,4.581354442E-4,2.889443021E-3
4.549242228E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
4.551545249E0,4.581354442E-4,1.527118147E-3,4.581354442E-4,1.658874922E-3
4.553848374E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
4.556151446E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
4.558454519E0,1.679830020E-3,1.527118147E-3,4.581354442E-4,2.315989382E-3
4.560757592E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
4.563060665E0,-7.635590737E-4,-9.162708884E-4,-7.635590737E-4,1.416191110E-3
4.565363738E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
4.567666811E0,1.679830020E-3,3.054236295E-4,-7.635590737E-4,1.870330171E-3
4.569969884E0,-7.635590737E-4,-9.162708884E-4,-1.985253533E-3,2.315989290E-3
4.572272957E0,4.581354442E-4,3.054236295E-4,-1.985253533E-3,2.060194959E-3
4.574576030E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
4.576879103E0,4.581354442E-4,3.054236295E-4,1.679830020E-3,1.767767116E-3
4.579182176E0,1.679830020E-3,3.054236295E-4,4.581354442E-4,1.767767116E-3
4.581485249E0,-7.635590737E-4,3.054236295E-4,1.679830020E-3,1.870330171E-3
4.583788321E0,4.581354442E-4,1.527118147E-3,4.581354442E-4,1.658874922E-3
4.586091394E0,-7.635590737E-4,3.054236295E-4,1.679830020E-3,1.870330171E-3
4.588394519E0,-7.635590737E-4,-9.162708884E-4,1.679830020E-3,2.060195063E-3
4.590697592E0,-7.635590737E-4,1.527118147E-3,1.679830020E-3,2.395191264E-3
4.593000665E0,4.581354442E-4,1.527118147E-3,4.581354442E-4,1.658874922E-3
4.595303738E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
4.597606811E0,-4.581354558E-3,3.970507067E-3,-7.635590737E-4,6.110381201E-3
4.599909884E0,-1.313321572E-2,1.007897966E-2,4.581354442E-4,1.656131257E-2
4.602212957E0,-1.313321572E-2,1.007897966E-2,4.581354442E-4,1.656131257E-2
4.604516030E0,-8.246437646E-3,1.527118147E-3,4.581354442E-4,8.399149468E-3
4.606819103E0,-9.162708884E-4,-6.872031838E-3,1.679830020E-3,7.133456583E-3
4.609122176E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
4.611425249E0,1.679830020E-3,5.192201585E-3,6.108472589E-4,5.491258559E-3
4.613728321E0,4.581354442E-4,1.114796288E-2,6.108472589E-4,1.117408157E-2
4.616031394E0,-7.635590737E-4,9.926267900E-3,3.054236295E-3,1.041355733E-2
4.618334467E0,-4.581354558E-3,2.748812549E-3,4.581354442E-4,5.362337933E-3
4.620637540E0,-7.024743594E-3,-1.985253533E-3,-9.162708884E-4,7.357160220E-3
4.622940613E0,-7.024743594E-3,-1.985253533E-3,3.054236295E-4,7.306267019E-3
4.625243686E0,-5.803049076E-3,-1.985253533E-3,1.527118147E-3,6.320498399E-3
4.627546759E0,4.581354442E-4,1.527118147E-3,4.581354442E-4,1.658874922E-3
4.629849884E0,2.901524538E-3,2.748812549E-3,6.108472589E-4,4.043259755E-3
4.632152957E0,2.901524538E-3,3.970507067E-3,6.108472589E-4,4.955492446E-3
4.634456030E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
4.636759103E0,-7.635590737E-4,-4.581354558E-3,-1.985253533E-3,5.051045797E-3
4.639062176E0,-9.162708884E-4,-6.872031838E-3,4.581354442E-4,6.947968193E-3
4.641365249E0,-9.162708884E-4,-9.315420873E-3,-9.162708884E-4,9.405114073E-3
4.643668321E0,-2.137965523E-3,-6.872031838E-3,3.054236295E-4,7.203402095E-3
4.645971394E0,2.901524538E-3,-4.581354558E-3,1.679830020E-3,5.677101649E-3
4.648274467E0,4.123218823E-3,-5.803049076E-3,4.581354442E-4,7.133456394E-3
4.650577540E0,6.566607859E-3,-8.246437646E-3,-7.635590737E-4,1.056915773E-2
4.652880613E0,4.123218823E-3,-5.803049076E-3,-7.635590737E-4,7.159562452E-3
4.655183686E0,2.901524538E-3,-7.024743594E-3,-7.635590737E-4,7.638644492E-3
4.657486759E0,2.901524538E-3,-7.024743594E-3,-7.635590737E-4,7.638644492E-3
4.659789832E0,2.901524538E-3,-4.581354558E-3,4.581354442E-4,5.442200136E-3
4.662092905E0,4.123218823E-3,-2.137965523E-3,4.581354442E-4,4.667088828E-3
4.664395978E0,2.901524538E-3,-2.137965523E-3,4.581354442E-4,3.633129410E-3
4.666699103E0,2.901524538E-3,3.054236295E-4,-1.985253533E-3,3.528931826E-3
4.669002176E0,5.344913341E-3,3.817795310E-3,-6.108472589E-4,6.596726008E-3
4.671305249E0,5.497625098E-3,7.482878864E-3,6.108472589E-4,9.305401237E-3
4.673608321E0,5.497625098E-3,9.926267900E-3,6.108472589E-4,1.136344184E-2
4.675911394E0,5.497625098E-3,7.482878864E-3,-6.108472589E-4,9.305401237E-3
4.678214467E0,1.679830020E-3,3.970507067E-3,1.832541777E-3,4.684545296E-3
4.680517540E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
4.682820613E0,-7.635590737E-4,-3.359660041E-3,-7.635590737E-4,3.528931921E-3
4.685123686E0,-2.137965523E-3,-5.650337320E-3,-7.635590737E-4,6.089353895E-3
4.687426759E0,-3.359660041E-3,-6.872031838E-3,-2.137965523E-3,7.942482845E-3
4.689729832E0,-7.635590737E-4,-4.428642802E-3,4.581354442E-4,4.517276570E-3
4.692032905E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
4.694335978E0,4.581354442E-4,2.748812549E-3,-1.985253533E-3,3.421562524E-3
4.696639051E0,1.679830020E-3,2.748812549E-3,-6.108472589E-4,3.278861647E-3
4.698942124E0,1.679830020E-3,2.748812549E-3,1.832541777E-3,3.706212175E-3
